,BA_per,A_HR_per,HBP_per,HRH_per,ISO_per,SLG_per,OBP_per,XBH_diff,TB_per,TOB_per,OPS_per,IP_per,FIP_per,BB9_per,K9_per,GBF_per,ERA_per,DICE_per,HR9_per,WHIP_per,KBB_per,home_team_wins
3127,-13.87,16.416,12.51,-5.061,-3.5,-9.875,-10.647,2.0,-14.788,-16.152,-10.218,0.01,-389.999,3.922,20.567,-0.057,-33.714,-42.857,-61.538,-9.375,43.75,0
3128,-22.592,-26.491,-16.657,35.517,13.488,-6.839,-17.363,-1.786,-22.261,-36.4,-11.362,-25.872,75.579,24.468,-9.336,-0.073,15.728,32.731,58.274,32.046,45.312,1
3129,-1.052,28.834,-119.99,-39.052,-23.864,-9.255,-3.292,-13.043,-5.185,-0.938,-6.572,-5.198,-16.016,-8.847,12.02,0.167,-115.266,-3.488,-0.641,-5.482,63.393,1
3130,0.348,-67.393,72.737,40.051,29.777,12.479,10.388,0.0,17.968,20.089,11.561,-1.951,49.675,41.983,11.982,0.116,42.363,10.996,25.824,38.578,40.0,1
3131,-0.594,16.184,50.01,-18.605,-3.991,-2.023,0.084,-6.061,-14.005,-10.955,-1.117,-11.818,-45.251,7.908,6.655,-0.043,-28.191,-21.488,-31.505,-1.274,57.983,1
3132,1.975,25.693,-266.657,-37.29,-33.178,-9.117,-5.535,-37.209,-13.504,-13.044,-7.495,2.587,-7.487,-37.21,-40.787,-0.199,-2.788,5.161,-12.806,-32.316,52.191,1
3133,3.597,-11.558,28.135,7.015,12.384,6.91,8.04,12.454,7.449,11.161,7.408,-4.088,49.459,20.965,-9.737,-0.415,38.069,17.455,25.338,21.735,38.318,1
3134,-0.052,-37.004,42.867,27.048,10.776,4.069,4.095,1.533,2.057,4.047,4.08,1.999,-42.419,-32.682,-8.061,0.095,-13.215,-6.48,-11.834,-27.144,46.977,0
3135,-13.698,26.608,-11.528,-19.834,-30.764,-19.932,-18.457,-32.927,-25.322,-28.333,-19.292,-5.243,49.448,3.251,-23.863,-0.331,5.471,25.861,22.324,8.216,39.489,1
3136,5.923,25.432,-43.99,-42.552,-23.918,-4.768,4.736,-16.471,-5.325,4.746,-0.519,-7.219,-62.469,13.16,9.683,0.061,-13.444,-26.152,-20.519,6.144,37.459,0
3137,-1.149,-17.953,-57.885,16.184,6.171,1.559,-3.716,-3.93,-3.36,-10.438,-0.756,0.215,13.101,-7.712,-23.67,-0.114,-38.18,11.809,0.268,-6.849,44.635,1
3138,4.63,-16.866,33.343,10.276,5.644,4.997,9.199,2.778,6.449,12.499,6.853,-7.951,-17.382,-1.626,4.129,0.082,28.758,-0.711,2.239,-0.994,38.223,0
3139,0.657,-0.795,-4.157,0.132,5.82,2.791,4.133,0.0,-1.6,1.603,3.372,5.057,-14.901,-35.847,-16.167,-0.398,-3.643,-4.752,-4.229,-26.692,47.014,1
3140,0.941,36.999,-61.895,-60.235,-24.544,-6.788,-5.944,-7.522,0.439,-1.704,-6.405,5.029,-19.646,8.321,11.703,-0.081,-4.039,3.559,-21.557,3.099,59.831,0
3141,-14.054,-18.772,-19.99,26.183,7.016,-5.22,-14.007,-7.581,-13.786,-25.215,-8.867,-8.939,-44.952,7.179,3.168,0.066,-97.274,-12.924,-25.748,-2.043,43.811,0
3142,2.024,36.255,-52.371,-60.118,-36.411,-11.019,-2.51,-17.761,-5.695,0.275,-7.21,4.754,56.347,6.05,-42.824,-0.22,7.624,22.23,14.814,9.397,36.976,0
3143,2.56,-0.862,-6.442,-1.75,-1.897,0.944,-0.324,-7.51,-3.345,-6.085,0.388,2.093,-92.631,-50.451,-28.275,0.381,33.025,-8.741,-35.692,-48.066,44.609,1
3144,2.982,12.404,-49.99,-17.67,-7.578,-0.679,-0.771,2.899,3.904,2.414,-0.72,-2.155,-41.975,-1.23,19.667,0.084,8.003,-12.7,-9.474,-2.063,54.509,1
3145,-1.475,7.18,-31.569,-6.169,-6.606,-3.521,-4.597,-2.768,-0.834,-4.274,-3.985,-6.763,32.808,-0.51,2.409,-0.315,27.626,5.185,22.66,5.51,40.93,1
3146,5.37,15.448,-146.657,-24.985,-6.624,1.037,3.154,-0.398,0.171,2.058,1.966,-1.717,-47.586,-21.529,-3.347,0.089,27.695,-11.629,-17.625,-21.219,49.327,1
3147,-18.224,9.63,-26.913,6.407,-15.01,-17.055,-14.891,-13.866,-14.914,-13.755,-16.092,9.136,47.29,-1.224,-21.819,-0.107,-3.671,24.104,17.456,5.363,41.838,0
3148,-4.796,9.5,16.139,-5.438,-5.452,-5.034,-3.401,-11.25,-9.67,-7.828,-4.3,-2.616,78.322,20.031,-30.526,-0.088,-10.662,30.517,40.924,25.328,36.785,0
3149,5.65,20.535,-2.847,-33.381,-15.2,-2.115,4.219,-11.524,-2.716,3.829,0.676,-11.718,69.287,32.397,2.87,-0.147,44.665,20.693,41.002,34.765,34.135,0
3150,2.493,-36.795,-77.768,25.028,17.914,8.543,1.204,7.971,6.818,-1.104,5.371,0.61,-9.376,-15.732,-5.075,0.001,-21.413,1.245,2.713,-11.844,46.505,1
3151,-0.403,-1.904,34.385,2.262,5.515,1.746,1.802,0.752,-2.587,-1.447,1.771,-1.365,-30.81,0.654,2.746,0.137,10.377,-12.886,-20.894,-5.765,57.755,1
3152,8.967,-5.749,-21.419,-3.882,2.582,6.454,7.108,5.556,10.289,11.061,6.737,8.046,-25.482,-7.941,-0.644,-0.001,4.095,-13.199,-10.002,-7.839,41.123,1
3153,-2.289,-26.882,-7.397,22.951,15.928,5.078,1.938,13.889,5.15,3.672,3.733,-4.43,-40.953,16.834,20.161,0.362,21.949,-15.074,-17.546,8.766,49.543,1
3154,-1.877,-20.591,-35.99,18.603,16.511,5.674,4.152,12.838,5.397,6.822,5.014,-0.743,42.983,21.912,14.558,0.121,-34.915,-8.783,20.419,21.975,38.011,1
3155,-4.921,16.562,-37.49,-14.227,-12.06,-7.469,-11.652,-15.663,-10.898,-19.124,-9.281,4.327,-45.474,-7.008,-2.077,0.145,-10.412,3.05,-14.861,-9.262,42.076,1
3156,1.956,1.974,-4.338,-4.05,-3.564,-0.01,-2.007,-8.787,-2.808,-6.521,-0.88,-5.837,-63.533,-7.534,13.951,0.35,-8.638,-12.283,-14.523,-9.804,48.11,1
3157,-0.58,-9.188,-5.546,8.943,1.255,0.117,-0.231,1.176,0.955,0.648,-0.035,4.147,-57.398,-26.73,-2.406,0.418,6.277,-11.602,-22.533,-25.178,49.831,1
3158,3.359,-17.017,-9.99,11.571,7.096,4.884,-3.667,8.185,10.04,-0.756,1.295,-2.677,-4.745,13.99,3.42,0.217,11.372,-0.864,-13.423,8.266,40.266,0
3159,-11.908,13.758,-105.253,-3.609,-12.381,-12.088,-10.811,-13.362,-18.683,-18.4,-11.524,-4.399,65.681,8.479,-26.738,-0.009,23.995,25.818,24.45,12.38,36.857,1
3160,-3.583,10.89,0.01,-8.338,-6.113,-4.492,-5.899,1.894,0.246,-2.89,-5.105,4.928,18.233,25.28,9.921,0.176,-17.561,8.908,0.519,20.462,42.424,1
3161,5.11,-83.182,52.642,42.469,25.117,12.401,9.021,14.815,8.836,7.544,10.909,-8.732,-81.551,-13.29,19.534,0.1,28.028,-19.518,-0.563,-11.952,56.446,0
3162,0.903,-34.218,4.177,24.815,9.843,4.157,3.259,-3.191,3.832,3.958,3.762,7.578,37.123,-10.961,-16.301,-0.02,-4.54,13.331,20.725,-1.512,43.411,1
3163,0.991,38.412,-59.99,-63.995,-25.368,-7.073,-5.023,-9.251,-1.544,-2.193,-6.144,3.685,-18.024,7.755,11.305,-0.118,9.771,3.78,-18.467,3.024,59.667,1
3164,-13.589,-16.428,-21.043,24.389,6.572,-5.184,-13.442,-6.498,-12.577,-23.181,-8.615,-8.307,-32.625,10.054,4.881,0.062,-47.467,-9.514,-19.692,1.989,43.301,0
3165,1.443,33.205,-52.371,-51.903,-33.615,-10.572,-2.559,-18.147,-5.882,-0.166,-6.994,5.133,54.118,6.353,-43.197,-0.276,18.659,21.491,13.289,9.194,37.255,0
3166,1.443,-1.858,0.01,0.386,-1.611,0.332,-1.244,-6.641,-2.664,-5.761,-0.359,3.561,-109.205,-47.13,-28.045,0.396,-41.545,-10.372,-43.855,-47.137,43.953,0
3167,3.757,11.391,-71.419,-17.263,-8.427,-0.428,-0.354,1.46,4.264,2.844,-0.395,-1.571,-51.271,-1.787,21.657,0.09,23.884,-14.07,-10.268,-2.651,55.354,1
3168,-1.148,6.163,-52.931,-5.358,-5.506,-2.897,-4.644,-2.062,-0.295,-4.477,-3.646,-7.176,33.782,3.385,4.472,-0.262,9.862,6.388,23.454,8.586,40.81,0
3169,5.311,11.675,-153.323,-19.572,-3.605,2.078,3.055,2.344,1.989,2.68,2.506,-0.37,-55.106,-22.937,-3.298,0.081,16.908,-13.291,-21.976,-23.062,49.153,0
3170,-17.194,6.573,-31.99,8.673,-12.62,-15.503,-14.303,-11.066,-11.755,-11.625,-14.971,10.526,46.566,-4.694,-22.542,-0.088,-44.598,23.778,16.706,3.055,41.981,1
3171,4.165,-7.392,28.135,2.834,10.302,6.464,8.388,11.397,7.287,11.775,7.311,-3.07,48.043,16.217,-10.131,-0.452,26.524,16.725,25.545,18.481,38.715,1
3172,0.028,-31.814,42.867,24.114,8.327,3.162,4.271,-1.158,0.325,3.474,3.648,0.192,-39.484,-30.747,-7.103,0.082,29.924,-6.743,-9.514,-25.456,47.385,0
3173,-15.017,27.431,-3.694,-19.802,-32.905,-21.53,-19.104,-33.198,-25.569,-27.669,-20.476,-3.687,53.079,3.213,-25.507,-0.323,-13.968,27.153,23.378,8.812,38.842,1
3174,6.452,25.583,-42.298,-43.65,-23.569,-4.35,4.728,-15.326,-4.654,4.852,-0.306,-6.948,-42.035,14.235,8.865,0.077,39.684,-22.637,-17.884,7.374,37.702,0
3175,-0.866,-16.458,-63.148,14.87,5.186,1.366,-3.105,-5.195,-3.513,-9.539,-0.602,0.821,12.839,-9.002,-25.347,-0.147,-72.815,11.705,-0.394,-7.98,45.146,0
3176,3.837,-20.169,37.848,13.462,7.231,5.079,9.019,3.462,6.357,12.331,6.813,-7.065,-21.359,-4.066,2.114,0.066,35.33,-2.422,-0.738,-3.544,37.969,1
3177,0.881,1.952,-4.157,-2.897,4.193,2.23,3.933,-1.455,-2.243,1.217,2.971,5.74,-21.768,-39.648,-15.914,-0.427,-38.311,-5.945,-6.078,-29.898,47.273,1
3178,-2.487,48.017,-44.434,-87.702,-31.424,-11.353,-8.277,-16.814,-9.729,-9.777,-9.962,1.761,71.103,23.821,-14.886,-0.133,-75.382,33.2,28.042,25.36,37.656,0
3179,-5.25,-43.071,22.232,33.592,17.411,3.842,-2.119,8.421,2.26,-3.237,1.279,-1.951,-56.063,11.354,25.509,0.283,11.33,-19.593,-17.261,4.097,56.513,1
3180,-1.81,34.694,-72.212,-50.403,-28.574,-11.315,-7.891,-14.504,-5.811,-6.016,-9.817,8.618,32.375,11.226,-7.408,0.047,-45.217,17.036,4.341,10.594,40.25,0
3181,2.177,-4.349,0.01,2.034,3.135,2.538,1.475,-2.19,-0.609,-1.843,2.07,-7.635,51.452,3.602,-12.395,0.121,32.987,22.195,34.489,12.038,44.169,1
3182,-0.862,0.292,-33.323,0.564,-1.417,-1.068,-1.819,-7.265,-4.495,-5.977,-1.398,-5.285,-8.322,0.777,-5.605,-0.001,-77.541,-2.011,-8.192,-2.558,48.611,0
3183,2.54,17.203,-11.755,-23.925,-3.642,0.262,3.122,7.116,-0.479,3.31,1.529,-3.54,0.284,-0.058,-16.881,0.14,-1.213,-0.607,-10.91,-3.394,48.893,0
3184,-3.282,13.57,-19.345,-12.023,-5.919,-4.235,-0.506,-6.173,-11.14,-5.8,-2.564,-5.071,72.41,17.234,-38.495,0.087,18.79,27.57,32.46,20.94,36.111,1
3185,-3.311,-16.91,54.296,17.206,2.008,-1.302,-1.097,-2.362,-0.546,0.102,-1.212,4.564,-11.099,-5.213,1.226,0.264,-11.7,-5.688,-3.734,-4.454,42.5,0
3186,-0.012,14.718,-13.033,-17.244,-13.5,-4.957,-2.316,-12.111,-4.015,-2.569,-3.805,-0.528,47.006,-1.717,-14.165,-0.073,23.249,14.734,22.629,6.003,38.77,0
3187,8.25,27.47,0.01,-50.276,-19.869,-1.899,5.528,-13.74,-5.573,1.843,1.389,-15.011,21.577,28.631,16.564,0.068,-19.318,-5.404,13.86,24.334,35.541,1
3188,5.514,-52.653,-29.157,30.668,26.24,14.099,7.37,14.966,10.986,5.95,11.196,7.396,-74.692,-23.108,-10.323,0.253,-6.014,-18.928,-29.192,-25.125,45.745,0
3189,0.646,-14.946,-21.729,12.437,14.833,6.382,7.211,8.209,1.895,6.036,6.744,-0.553,-42.808,-12.338,9.417,0.037,20.389,-19.5,-8.931,-12.091,49.816,1
3190,1.635,-29.38,-49.99,21.423,15.979,7.286,7.235,11.307,6.713,8.909,7.264,-9.95,35.06,0.982,-5.056,0.106,-2.891,9.466,16.009,4.641,39.058,0
3191,-5.489,7.834,-54.535,-2.853,-9.004,-6.744,-7.279,-8.714,-6.77,-8.971,-6.977,-7.837,56.181,20.144,18.648,0.008,22.058,17.562,37.751,25.495,37.814,1
3192,7.395,37.809,13.053,-73.64,-24.605,-3.543,6.236,1.075,1.38,11.131,0.786,-2.155,-11.673,4.255,5.739,0.014,2.477,-5.193,-6.163,2.393,44.908,0
3193,-3.621,12.002,16.139,-9.667,-5.146,-4.169,-2.339,-8.642,-8.323,-6.263,-3.345,-1.801,76.854,17.521,-31.85,-0.051,-6.37,29.621,40.451,23.412,37.481,0
3194,-1.182,-0.075,34.385,1.243,4.728,0.947,1.656,-0.383,-4.201,-2.102,1.263,-2.762,-25.894,0.59,0.695,0.131,-23.732,-11.62,-17.109,-5.213,57.056,1
3195,7.267,-5.73,-23.067,-1.995,2.256,5.282,5.075,5.864,9.957,9.459,5.193,9.474,-19.132,-4.831,-1.754,0.044,-43.76,-11.159,-11.738,-5.599,39.847,1
3196,-3.789,17.763,-37.49,-17.159,-11.841,-6.667,-10.629,-15.385,-11.101,-19.072,-8.381,3.856,-54.527,-9.109,-1.248,0.135,7.556,1.625,-14.4,-11.123,42.775,0
3197,4.498,1.815,-9.081,-6.647,-1.029,2.539,0.058,-3.734,0.773,-3.323,1.456,-5.825,-64.466,-9.976,13.968,0.323,8.968,-12.517,-13.531,-11.309,48.966,0
3198,0.938,-4.552,-2.693,3.448,-0.125,0.536,0.8,1.172,0.878,1.109,0.652,3.465,-44.713,-27.315,-4.99,0.391,-30.979,-7.974,-16.801,-24.356,49.58,1
3199,-11.419,11.781,-111.101,-1.732,-10.08,-10.929,-10.567,-11.111,-17.182,-17.963,-10.77,-4.19,64.598,9.676,-26.921,-0.011,-13.436,25.604,24.097,13.183,36.941,1
3200,-2.523,15.412,10.536,-15.309,-9.065,-4.836,-4.689,0.0,0.246,-1.105,-4.772,4.555,17.245,24.127,12.038,0.106,2.597,8.059,2.895,20.044,43.063,0
3201,4.923,-90.28,50.01,44.724,25.947,12.544,8.666,15.152,9.064,7.107,10.83,-9.042,-75.896,-8.808,19.639,0.082,9.495,-18.559,-1.634,-8.827,56.085,0
3202,2.453,-35.639,0.01,24.42,10.948,5.541,4.397,-3.249,3.612,3.543,5.038,6.237,35.208,-12.296,-14.788,-0.057,13.847,12.744,22.489,-2.398,43.849,0
3203,4.883,22.047,-5.872,-34.87,-15.886,-2.943,3.402,-12.177,-4.14,2.338,-0.154,-12.412,65.837,32.273,2.108,-0.072,-24.634,19.333,38.839,33.784,34.776,1
3204,4.236,-31.9,-87.49,20.83,18.171,9.723,2.882,10.211,8.599,1.471,6.773,1.208,-11.611,-18.982,-7.356,-0.045,-16.331,0.129,1.061,-14.65,46.386,0
3205,-1.22,-22.708,-7.397,19.489,14.687,5.193,2.779,13.986,5.487,4.803,4.158,-5.315,-23.139,18.577,20.024,0.346,38.351,-10.345,-8.671,11.986,49.725,1
3206,-1.805,-28.062,-35.99,23.298,19.019,6.823,3.649,14.141,6.486,5.964,5.453,-0.366,33.728,22.717,14.541,0.09,-2.02,-10.745,14.838,21.455,37.611,1
3207,1.873,-17.555,-14.99,13.309,6.153,3.614,-5.174,7.273,9.556,-1.54,-0.077,-1.139,-1.175,15.517,3.91,0.272,-10.276,0.367,-12.881,9.828,39.898,1
3208,-4.374,10.862,16.139,-7.483,-4.756,-4.513,-2.892,-7.407,-7.669,-5.823,-3.783,-1.404,77.579,19.198,-30.381,-0.088,-10.91,29.512,39.877,24.61,37.107,0
3209,-1.16,-3.173,34.385,4.188,5.465,1.24,1.594,-1.538,-4.464,-2.763,1.397,-2.966,-31.333,-0.288,2.099,0.121,10.459,-13.416,-19.475,-6.422,57.374,1
3210,8.518,-4.956,-23.067,-4.153,2.113,5.993,6.585,5.263,9.823,10.417,6.248,8.133,-16.869,-6.029,-1.844,-0.001,4.07,-11.349,-8.897,-6.127,40.305,1
3211,-4.428,17.69,-37.49,-16.339,-12.194,-7.199,-11.214,-16.194,-11.755,-19.827,-8.938,3.452,-53.285,-7.88,-0.854,0.135,7.627,1.894,-13.963,-10.038,42.433,0
3212,2.603,2.171,-9.081,-4.951,-2.112,0.928,-1.507,-5.0,-0.501,-4.568,-0.133,-4.618,-60.711,-7.621,13.44,0.341,22.449,-11.348,-15.103,-9.674,48.09,0
3213,0.508,-6.857,-5.546,5.939,0.917,0.663,0.557,1.186,0.806,0.747,0.616,2.924,-54.645,-27.465,-2.138,0.415,21.671,-10.605,-18.676,-25.029,50.254,0
3214,-11.607,14.066,-105.253,-4.262,-12.047,-11.775,-10.322,-13.974,-19.44,-18.806,-11.132,-5.884,65.561,7.002,-25.134,-0.0,24.247,25.723,26.567,11.667,37.159,0
3215,-2.884,14.147,10.536,-13.212,-7.528,-4.538,-5.246,2.662,1.505,-0.83,-4.847,6.032,21.187,24.814,9.7,0.176,33.871,10.143,2.214,20.678,42.523,0
3216,5.184,-88.289,50.01,43.985,25.725,12.65,8.699,15.094,9.268,7.198,10.907,-8.826,-82.383,-11.445,19.604,0.1,28.126,-19.263,-1.835,-10.9,56.261,1
3217,5.256,20.112,-5.872,-32.122,-15.022,-2.321,3.737,-11.61,-2.827,3.34,0.346,-11.632,69.37,33.06,3.043,-0.147,44.845,20.658,40.714,35.122,34.036,1
3218,2.88,-34.87,-87.49,23.655,18.191,8.893,1.781,10.036,8.479,1.026,5.821,1.806,-10.562,-18.996,-5.397,0.001,-19.111,0.82,2.598,-13.945,46.923,1
3219,-1.889,-23.389,-3.694,20.459,14.247,4.591,2.227,12.766,4.761,4.094,3.576,-4.491,-35.068,17.272,20.281,0.362,22.004,-13.465,-14.343,9.796,49.722,1
3220,-2.036,-23.928,-35.99,20.918,18.062,6.223,4.086,12.715,4.625,5.487,5.296,-1.704,35.92,21.862,15.23,0.112,-35.61,-10.914,18.511,21.348,38.241,0
3221,2.095,-16.39,-9.99,12.243,5.799,3.606,-4.78,6.909,9.501,-1.153,0.08,-1.717,-1.018,15.589,4.456,0.231,-6.131,0.123,-12.345,10.07,40.238,1
3222,1.277,-28.083,-49.99,20.916,15.865,7.034,7.156,10.83,6.451,8.88,7.086,-10.921,35.336,1.37,-3.19,0.106,-2.555,9.415,17.734,5.425,39.185,1
3223,-4.199,4.976,-54.535,-0.994,-7.033,-5.213,-6.16,-8.824,-6.064,-8.655,-5.626,-8.509,51.151,19.704,18.786,0.008,9.904,15.576,35.547,24.355,37.702,0
3224,7.061,37.737,13.053,-72.817,-25.91,-4.214,6.016,-0.365,0.627,10.837,0.315,-2.38,-12.337,4.489,6.444,0.014,2.463,-5.506,-5.957,2.61,44.932,1
3225,-3.241,3.957,-54.535,-0.85,-5.968,-4.216,-5.572,-6.276,-3.744,-6.691,-4.808,-6.859,52.807,19.85,18.716,-0.011,-6.907,16.048,35.828,24.699,38.069,0
3226,7.503,38.214,9.534,-74.985,-24.668,-3.577,6.351,1.799,1.617,11.444,0.806,-1.962,-11.602,0.841,5.56,0.046,-23.707,-4.277,-3.82,0.277,45.409,0
3227,-2.543,48.043,-38.879,-87.69,-31.573,-11.459,-8.388,-16.889,-9.78,-9.873,-10.073,1.782,71.609,24.448,-15.438,-0.133,-75.405,33.577,28.0,25.85,37.165,0
3228,-4.949,-39.152,16.01,31.526,16.526,3.62,-2.311,8.602,2.143,-3.477,1.066,-2.376,-48.787,12.974,26.035,0.283,11.293,-17.334,-13.697,6.179,56.389,1
3229,-2.677,34.685,-72.212,-49.111,-28.319,-11.85,-8.473,-14.122,-6.335,-6.568,-10.377,8.714,33.414,10.829,-8.853,0.047,-45.244,17.522,4.19,10.262,39.688,1
3230,2.056,-4.503,-3.115,2.3,3.669,2.664,1.551,-1.471,-0.615,-1.865,2.175,-7.714,51.54,2.642,-12.923,0.121,33.223,22.336,34.763,11.493,44.265,0
3231,-0.687,1.546,-33.323,-0.877,-1.773,-1.09,-1.727,-7.018,-4.494,-5.872,-1.37,-5.34,-8.047,0.78,-4.672,-0.001,-77.982,-1.908,-7.128,-2.305,48.682,0
3232,2.073,15.117,-11.755,-20.303,-1.66,0.677,2.807,9.259,0.823,3.892,1.615,-2.357,-3.6,-1.279,-16.666,0.14,-36.376,-1.769,-14.774,-4.974,48.288,0
3233,-2.169,13.985,-16.119,-13.789,-5.856,-3.494,0.27,-4.979,-10.095,-4.692,-1.807,-4.918,72.288,17.29,-37.253,0.087,18.82,27.273,32.623,21.034,36.053,0
3234,-3.184,-18.916,54.296,18.503,3.172,-0.797,-1.079,-1.2,-0.071,0.103,-0.921,4.43,-12.661,-4.624,1.218,0.264,-11.94,-6.193,-4.679,-4.301,41.935,0
3235,-0.073,13.343,-13.033,-15.313,-12.487,-4.635,-2.497,-11.888,-3.852,-2.931,-3.703,-0.352,46.915,-1.16,-15.083,-0.073,23.362,14.488,21.328,5.926,38.384,0
3236,8.868,26.98,-3.02,-50.282,-19.467,-1.386,5.919,-13.41,-4.868,2.415,1.842,-15.207,21.011,28.718,15.967,0.068,-18.916,-5.492,12.952,24.152,35.468,0
3237,8.252,27.646,-2.931,-50.646,-20.649,-2.139,5.358,-14.559,-5.564,1.937,1.175,-15.174,20.719,27.323,15.948,0.096,3.975,-4.467,14.068,23.278,36.349,1
3238,5.146,-50.019,-29.157,29.724,25.664,13.643,7.2,14.533,10.414,5.701,10.863,7.467,-70.253,-23.615,-10.429,0.253,-6.217,-17.916,-26.478,-24.932,45.092,1
3239,0.14,19.774,0.01,-24.823,-18.97,-7.214,1.307,-5.66,0.415,7.737,-3.437,11.35,-400.508,-0.056,-8.486,0.142,-17.5,-78.851,-239.547,-35.654,43.651,0
3240,-4.959,-25.236,-499.99,23.925,-3.921,-4.576,-1.919,-24.49,-6.4,-3.355,-3.395,-9.99,0.337,9.091,30.195,0.154,19.114,-5.314,28.571,12.827,68.605,0
3241,5.321,-0.341,0.01,-5.263,8.201,6.252,7.445,14.894,5.942,8.461,6.79,-10.194,93.34,5.898,-30.504,-0.201,19.047,40.84,61.911,19.342,43.75,1
3242,-7.627,-68.587,-66.657,44.889,26.87,7.071,-2.916,27.778,12.973,4.53,2.814,5.386,49.428,-3.76,-19.116,0.212,13.618,18.973,12.666,1.557,40.602,1
3243,4.569,-128.79,72.737,54.198,38.947,19.199,14.298,0.0,26.064,26.17,17.048,0.01,34.395,38.235,10.891,0.016,43.551,2.455,11.111,32.609,46.667,0
3244,-2.109,28.368,37.51,-36.719,-15.735,-7.716,-0.477,-15.094,-20.551,-11.16,-4.566,-10.966,-62.058,-3.973,4.373,-0.133,-39.31,-21.465,-29.389,-10.904,57.692,1
3245,-1.757,7.295,24.334,-6.006,-9.509,-4.293,-4.792,-11.712,-5.6,-7.564,-4.522,-4.105,27.921,5.305,4.639,-0.504,4.838,14.501,23.846,10.109,50.36,1
3246,-13.342,17.962,16.677,-7.541,-31.862,-20.0,-4.893,-44.444,-25.284,-7.008,-12.921,3.581,90.678,1.314,-37.544,-0.566,38.461,37.5,48.148,9.942,46.825,0
3247,16.899,-9.404,-79.99,-10.0,21.303,18.63,8.364,35.484,28.792,18.654,14.195,21.063,-129.505,-39.592,-58.02,-0.006,-49.333,-31.633,-153.333,-55.738,42.857,1
